# File: PLEXOS_World_memberships.csv
# Title: PLEXOS-World Memberships Mapping File
# Units: N/A (mapping file)
# Source: Brinkerink; Deane; 2020; PLEXOS-World 2015; https://doi.org/10.7910/DVN/CBYXBY; Harvard Dataverse; V6; U; UNF:6:fyT1L5t+sHlvSHolxelaVg==[PLEXOS-World 2015 Gold V1.1.tab]
# Comments: 'Memberships' sheet from PLEXOS-World 2015 Gold V1.1.tab. PLEXOS-World 2015 model in raw data format. As part of the model data this file includes among others all global power plant capacities as well as existing NTC transmission capacities between countries and sub-country regions as of 2015. See the supplementary material document and the main journal paper for more detail. The most important sheets in the file are the 'Objects' sheet (includes all modeled objects); the 'Memberships' sheet (defines interrelationships between objects); the Attributes sheet (among others includes geolocations of objects) and the properties sheet (includes all quantified property values of objects).
# Column types: ccccc 
# ----------
parent_class,child_class,collection,parent_object,child_object
Generator,Fuel,Fuels,AUS_Bio_MaryvaleMill523,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_MtGambier544,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_Mulgrave552,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_NarroginBioene561,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_PioneerSugarM592,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_PlaneCreekSug593,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_ProserpineSuga600,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_RacecourseMill602,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_RockyPointSug612,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_SouthJohnstone630,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_StapyltonGreen634,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_SuncoastGoldM638,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_Tableland643,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_TullySugarMil671,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_VictoriaSugar682,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_VisyPaperGibs683,Oceania_Bio
Generator,Fuel,Fuels,AUS_Bio_VisyPulpandP684,Oceania_Bio
Generator,Fuel,Fuels,AUS_Coa_Anglesea307,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Bayswater320,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_CallideA356,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_CallideB357,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_CallideC358,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_CollieA389,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_CollieBluewat388,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Collinsville390,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_EnergyBrix416,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Eraring418,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Gladstone427,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Hazelwood445,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_KoganCreek477,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_KwinanaA482,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_KwinanaC483,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Liddell506,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_LoyYangA512,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_LoyYangB513,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Millmerran532,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_MtPiper546,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_MujaA548,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_MujaB549,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_MujaC550,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_MujaD551,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Munmorah556,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Northern571,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Redbank605,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Stanwell633,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_SwanbankB640,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Tarong649,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_TarongNorth650,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_ValesPointB680,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_WallerawangC689,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Worsley722,Oceania_Coa
Generator,Fuel,Fuels,AUS_Coa_Yallourn726,Oceania_Coa
Generator,Fuel,Fuels,AUS_Csp_LiddellSolarT507,Oceania_Csp
Generator,Fuel,Fuels,AUS_Gas_AppinMine308,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Bairnsdale311,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BallaratBaseH312,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Bamarang313,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BarcaldineLen317,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BellBayBell322,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Berrimah325,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Braemar1336,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Braemar2337,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Brewer339,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BrokenHill342,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Broome345,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BulwerIsland348,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Buronga349,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BurrupPeninsul352,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_BurrupPeninsul353,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Camballin359,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CanningtonMine361,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CapeLambert364,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CapePreston367,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CapralAlumini370,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Carnarvon371,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CawseNickelMi374,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_ChannelIsland377,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CharlestownSqu378,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Cockburn385,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Colongra391,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_CondamineA392,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Daandine399,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Dampier400,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_DarlingDowns401,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_DarlotGoldMin402,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Derby405,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Diamantina407,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_DryCreek408,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Esperance419,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Exmouth422,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_FitzroyCrossin424,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Geraldton425,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_GermanCreek426,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_GlenniesCreek429,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Hallett441,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_HallsCreek444,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_HunterValley453,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_JeeralangA458,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_JeeralangB459,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_JundeeGoldMin463,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KalgoorlieNick469,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KalgoorliePar468,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Kambalda470,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Karratha473,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Katherine474,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Kemerton475,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KRCCogeneratio464,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Kwinana480,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KwinanaAlcoa481,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KwinanaCogener484,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KwinanaHighEf485,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KwinanaNewGen486,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_KwinanaSwift487,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_LadbrokeGrove488,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_LavertonNorth499,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Leichhardt500,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_LeinsterNickel501,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Leonora504,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Longford508,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Mackay517,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_McArthurRiver524,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Melbourne528,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Merredin529,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_MicaCreek530,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Mintaro533,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Moranbah534,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_MoranbahNorth535,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Mortlake538,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_MountKeithNic540,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_MountMagnet541,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Mungarra554,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Mungullah555,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_MurrinMurrin559,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Neerabup562,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_NewmanIronOre563,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Newport564,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_NorthSydney570,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Oakey574,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_OakyCreek577,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Onslow578,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Osborne580,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_OwenSprings581,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Paraburdoo583,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_ParaburdooSta584,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_PelicanPoint586,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_PineCreek589,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Pinjar590,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_PinjarraBauxit591,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_PlutonicGoldM594,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_PortHedland596,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_PortHedland597,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Quarantine601,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Roma614,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_RonGoodin615,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_SmithfieldEner623,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Snuggery626,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_SolomonIronOr627,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Somerton628,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_SunriseDam639,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_SwanbankE641,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_SymexPortMelb642,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Tahmoor644,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Tallawarra645,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TamarValley647,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TelferGoldMin654,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TennantCreek655,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Teralba656,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TomagoAluminiu662,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TorrensIsland664,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TorrensIsland665,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_TowerMine666,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Townsville667,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Uranquinty678,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_ValleyPeaking681,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Wadeye685,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Wagerup686,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_WagerupBauxite687,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Warrego692,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Weddell697,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_WestAngelasMi698,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_WilgaPark705,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_WilunaGoldMin709,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_WindimurraVana710,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Wodgina716,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_WorsleyCogener723,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Yarwun729,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_Yulara730,Oceania_Gas
Generator,Fuel,Fuels,AUS_Gas_YurralyiMaya731,Oceania_Gas
Generator,Fuel,Fuels,AUS_Hyd_Banimboola315,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_BarronGorge318,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Bastyan319,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_BendeelaShoal324,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Blowering329,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_BogongMountB334,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_BrownMountain346,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Burrendong350,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_BurrinjuckPowe351,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_ButlersGorge354,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Catagunya372,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Cethana375,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Clover383,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Cluny384,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Copeton394,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_DartmouthMoun403,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_DevilsGate406,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Eildon412,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_EildonSmallHy413,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Fisher423,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Glenbawn428,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Gordon431,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Guthega438,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Hume451,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_JindabyneDamM460,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_JohnButters461,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Jounama462,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_KangarooValley471,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Kareeya472,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Koombooloomba478,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_LakeEcho492,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_LakeGlenmaggie493,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_LakeKeepit494,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_LakeWilliamHo495,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Lemonthyme502,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Liapootah505,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_LowerLakeMarg510,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_LowerRubicon511,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Mackintosh518,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_McKayCreekMo525,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Meadowbank526,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Murray1557,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Murray2558,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Nieterana565,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Nymboida572,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Oaky576,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_OrdRiver579,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Paloona582,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Pindari588,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Poatina595,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Reece606,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Repulse608,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Rowallan616,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Rubicon619,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Tarraleah651,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_TerminalStorag657,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_TheDrop658,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_TodsCorner661,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Trevallyn669,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Tribute670,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Tumut1Upper672,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Tumut2Upper673,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Tumut3674,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Tungatinah675,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_UpperLakeMarg677,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Warragamba691,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Wayatinah696,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_WestKiewaMou701,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Wilmot706,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Wivenhoe714,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_WivenhoeHydroe715,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_WyangalaA724,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Hyd_Yarrawonga728,Oceania_Hyd
Generator,Fuel,Fuels,AUS_Oil_AmcorGawler305,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Angaston306,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_ArgyleDiamond309,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_BankstownSport316,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Bidyadanga327,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_BlueLakeMilli330,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_BremerBayDies338,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_ChristmasCreek379,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Cloudbreak382,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_CoralBayDiese395,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_DenhamDieselB404,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Elliott414,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Eraring417,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_HopetounDiesel449,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Hunter452,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Kalamunda466,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_KingIslandCu476,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Kununurra479,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Laverton497,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_LavertonGrann498,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Lonsdale509,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_MarbleBarDies521,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Meekatharra527,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_MountStuart543,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_NineNetwork566,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_NorsemanMine568,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_PortLincoln598,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_PortStanvac599,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Ravensthorpe603,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_RevesbyWorkers609,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_RoyHill617,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_SavannahNickel620,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_StGeorgeLeagu632,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Tarong648,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_TimberCreek660,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Warmun690,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_WesternSuburbs703,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_WestIllawarra699,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_WestKalgoorlie700,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Oil_Wiluna708,OC-AUS Oil
Generator,Fuel,Fuels,AUS_Sol_AdelaideShowgr303,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_BrokenHillSol343,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_CSIROEnergyCe355,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_GreenoughRiver435,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_MilduraSolarF531,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_Moree536,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_NynganSolarPl573,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_PerthZoo587,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_UniversityofQ676,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_UterneSolar679,Oceania_Sol
Generator,Fuel,Fuels,AUS_Sol_WilpenaSolarF707,Oceania_Sol
Generator,Fuel,Fuels,AUS_Was_Awaba310,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Belconnen321,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Berwick326,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Broadmeadows340,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Brooklyn344,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_BrownsPlains347,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_CanningVale360,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Claytons380,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Corio396,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_EarthPowerBiom409,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_EasternCreek2411,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_EasternCreek410,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Glenorchy430,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Gosnells432,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_GrangeAvenue433,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_HallamRoad439,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Henderson446,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Highbury447,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Hobart448,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_JacksGully457,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_LandfillManage496,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_LucasHeightsI514,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_LucasHeightsI515,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Mandurah520,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Mornington537,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_MuggaLane547,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Noranda567,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_PedlerCreek585,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_RedHill604,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Remount607,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Rochedale610,Oceania_Was
Generator,Fuel,Fuels,AUS_Was_Rockingham611,Oceania_Was
