# File: EIA_860_generators_existing_2015.csv
# Title: EIA Form 860 capacity data for year 2015 - copied from file Generators2015
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: icncci
# ----------
Plant.Code,Prime.Mover,Nameplate.MW,Energy.Source.1,Sector.Name,Operating.Year
57753,PV,1,SUN,IPP Non-CHP,2011
57754,IC,1,LFG,Commercial Non-CHP,2010
57754,IC,1,LFG,Commercial Non-CHP,2010
57755,WT,40.5,WND,IPP Non-CHP,2011
57756,WT,6,WND,IPP Non-CHP,2010
57757,WT,151.7,WND,IPP Non-CHP,2012
57758,PV,13.7,SUN,IPP Non-CHP,2012
57759,ST,61.5,BLQ,Industrial CHP,1995
57760,WT,22.5,WND,IPP Non-CHP,2011
57761,WT,22.5,WND,IPP Non-CHP,2011
57762,WT,165.6,WND,IPP Non-CHP,2012
57763,HY,7.5,WAT,Electric Utility,2011
57764,PV,11.1,SUN,Commercial Non-CHP,2012
57765,PV,1,SUN,IPP Non-CHP,2011
57765,PV,0.9,SUN,IPP Non-CHP,2011
57765,PV,1,SUN,IPP Non-CHP,2015
57765,PV,0.9,SUN,IPP Non-CHP,2011
57765,PV,0.9,SUN,IPP Non-CHP,2011
57766,WT,79.2,WND,IPP Non-CHP,2011
57767,WT,1.5,WND,Electric Utility,2011
57768,PV,1.3,SUN,IPP Non-CHP,2010
57769,WT,141,WND,IPP Non-CHP,2012
57770,FC,1.5,OBG,IPP Non-CHP,2012
57771,IC,2.3,LFG,IPP Non-CHP,2013
57772,PV,1.3,SUN,IPP Non-CHP,2011
57773,PV,1.2,SUN,Commercial Non-CHP,2009
57774,WT,120,WND,IPP Non-CHP,2012
57775,PV,0.5,SUN,IPP Non-CHP,2011
57775,WT,10,WND,IPP Non-CHP,2011
57776,PV,2.4,SUN,IPP Non-CHP,2009
57777,PV,3,SUN,IPP Non-CHP,2012
57778,PV,5,SUN,IPP Non-CHP,2012
57779,PV,3,SUN,IPP Non-CHP,2012
57780,PV,5,SUN,IPP Non-CHP,2012
57781,PV,3,SUN,IPP Non-CHP,2012
57782,PV,5,SUN,IPP Non-CHP,2012
57783,PV,5,SUN,IPP Non-CHP,2012
57784,PV,5,SUN,IPP Non-CHP,2012
57785,PV,5,SUN,IPP Non-CHP,2012
57786,IC,1.1,LFG,IPP Non-CHP,2010
57786,IC,1.1,LFG,IPP Non-CHP,2010
57787,WT,470.2,WND,IPP Non-CHP,2012
57788,GT,5.4,NG,Commercial CHP,2004
57788,GT,5.4,NG,Commercial CHP,2004
57789,IC,2.1,NG,Commercial CHP,2010
57789,IC,2.1,NG,Commercial CHP,2010
57789,IC,2.1,NG,Commercial CHP,2010
57790,PV,16.6,SUN,IPP Non-CHP,2011
57791,WT,1.5,WND,IPP Non-CHP,2011
57792,WT,1,WND,IPP Non-CHP,2011
57793,FC,1.4,NG,Commercial CHP,2010
57795,PV,4.5,SUN,IPP Non-CHP,2011
57796,PV,1.2,SUN,IPP Non-CHP,2012
57797,PV,1.3,SUN,IPP Non-CHP,2012
57798,GT,4.6,NG,Commercial CHP,2010
57799,PV,1.4,SUN,IPP Non-CHP,2011
57800,WT,105,WND,Electric Utility,2012
57801,WT,105,WND,Electric Utility,2012
57802,WT,203,WND,IPP Non-CHP,2012
57803,WT,3,WND,IPP Non-CHP,2011
57804,ST,0.6,WDS,Commercial CHP,1985
57804,ST,0.8,WDS,Commercial CHP,1999
57805,PV,1.4,SUN,Commercial Non-CHP,2010
57806,PV,0.4,SUN,IPP Non-CHP,2012
57807,FC,1.1,NG,IPP Non-CHP,2011
57808,FC,1.1,NG,IPP Non-CHP,2011
57809,FC,1.1,NG,IPP Non-CHP,2011
57811,FC,0.8,NG,IPP Non-CHP,2010
57811,FC,0.4,NG,IPP Non-CHP,2010
57813,WT,2.5,WND,IPP Non-CHP,2011
57813,WT,2.5,WND,IPP Non-CHP,2011
57815,PV,4.1,SUN,Commercial Non-CHP,2010
57816,PV,5,SUN,IPP Non-CHP,2012
57817,PV,5,SUN,IPP Non-CHP,2012
57818,PV,5,SUN,IPP Non-CHP,2012
57819,PV,5,SUN,IPP Non-CHP,2012
57820,PV,5,SUN,IPP Non-CHP,2012
57821,PV,5,SUN,IPP Non-CHP,2012
57822,ST,67,OG,IPP CHP,2011
57823,WT,1.7,WND,IPP Non-CHP,2005
57824,IC,1.1,LFG,IPP Non-CHP,2012
57827,PV,1,SUN,Commercial Non-CHP,2011
57828,IC,1.6,LFG,IPP Non-CHP,2013
57828,IC,1.6,LFG,IPP Non-CHP,2013
57829,IC,1.4,LFG,IPP Non-CHP,2010
57829,IC,1.4,LFG,IPP Non-CHP,2010
57830,WT,50,WND,IPP Non-CHP,2012
57831,PV,1.5,SUN,IPP Non-CHP,2012
57832,WT,35,WND,IPP Non-CHP,2012
57833,WT,150,WND,IPP Non-CHP,2012
57834,WT,168,WND,IPP Non-CHP,2012
57835,WT,150,WND,IPP Non-CHP,2012
57836,PV,1.5,SUN,IPP Non-CHP,2012
57837,WT,132,WND,IPP Non-CHP,2012
57838,PV,2,SUN,IPP Non-CHP,2012
57839,CT,240,NG,IPP Non-CHP,2015
57839,CT,240,NG,IPP Non-CHP,2015
57839,CA,315,NG,IPP Non-CHP,2015
57840,PV,1.1,SUN,IPP Non-CHP,2011
57841,PV,1.1,SUN,IPP Non-CHP,2011
57842,CA,112.5,SGP,Electric Utility,1953
57842,CT,192,SGP,Electric Utility,1995
57843,IC,1.9,LFG,IPP Non-CHP,2008
57844,WT,99,WND,IPP Non-CHP,2012
57845,IC,1.6,LFG,IPP Non-CHP,2005
57845,IC,1.9,LFG,IPP Non-CHP,2005
57845,IC,1.9,LFG,IPP Non-CHP,2005
57846,IC,1.6,LFG,IPP Non-CHP,2011
57846,IC,1.6,LFG,IPP Non-CHP,2011
57847,IC,1.5,LFG,IPP Non-CHP,2007
57847,IC,1.5,LFG,IPP Non-CHP,2007
57847,IC,1.5,LFG,IPP Non-CHP,2007
57847,IC,1.5,LFG,IPP Non-CHP,2007
57847,IC,1.5,LFG,IPP Non-CHP,2007
57848,IC,2,LFG,IPP Non-CHP,2006
57848,PV,1.2,SUN,IPP Non-CHP,2013
57849,PV,3,SUN,IPP Non-CHP,2012
57850,PV,1,SUN,IPP Non-CHP,2012
57851,WT,64,WND,Electric Utility,2012
57852,WT,32,WND,Electric Utility,2012
57853,WT,14.4,WND,Electric Utility,2012
57854,PS,1.8,WAT,Commercial Non-CHP,1993
57854,PS,1.8,WAT,Commercial Non-CHP,1993
57854,PS,1.8,WAT,Commercial Non-CHP,1993
57854,HY,1.2,WAT,Commercial Non-CHP,1993
57854,HY,1.2,WAT,Commercial Non-CHP,1993
57854,HY,0.5,WAT,Commercial Non-CHP,1993
57854,HY,0.5,WAT,Commercial Non-CHP,1993
57854,HY,0.2,WAT,Commercial Non-CHP,1993
57855,WT,1.6,WND,Electric Utility,2011
57856,PV,1.2,SUN,Commercial Non-CHP,2008
57857,ST,5.5,WDS,IPP CHP,2012
57858,WT,200,WND,IPP Non-CHP,2011
57860,PV,1.5,SUN,Electric Utility,2012
57861,IC,1.5,LFG,IPP Non-CHP,2007
57861,IC,1.5,LFG,IPP Non-CHP,2007
57862,WT,200,WND,IPP Non-CHP,2012
57863,PV,2.6,SUN,IPP Non-CHP,2011
57864,PV,0.5,SUN,Commercial Non-CHP,2009
57864,PV,0.2,SUN,Commercial Non-CHP,2009
57864,PV,0.2,SUN,Commercial Non-CHP,2009
57864,PV,0.3,SUN,Commercial Non-CHP,2009
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57865,IC,9.3,NG,Electric Utility,2011
57866,WT,78.2,WND,Electric Utility,2011
57867,WT,55.4,WND,IPP Non-CHP,2011
57867,WT,4.1,WND,IPP Non-CHP,2012
57868,PV,1.3,SUN,Industrial Non-CHP,2011
57869,PV,2.7,SUN,IPP Non-CHP,2011
57870,PV,1,SUN,Commercial Non-CHP,2010
57871,PV,1,SUN,Commercial Non-CHP,2012
57872,IC,9.3,NG,Electric Utility,2012
57872,IC,9.3,NG,Electric Utility,2012
57872,IC,9.3,NG,Electric Utility,2012
57872,IC,9.3,NG,Electric Utility,2012
57872,IC,9.3,NG,Electric Utility,2012
57873,WT,200.1,WND,Electric Utility,2012
57874,WT,44.6,WND,Electric Utility,2013
57874,WT,105.6,WND,Electric Utility,2012
57875,WT,101.2,WND,Electric Utility,2012
57876,IC,1.6,LFG,IPP Non-CHP,2009
57879,PV,1,SUN,IPP Non-CHP,2011
57880,WT,2.5,WND,IPP Non-CHP,2011
57881,GT,60.5,NG,Electric Utility,2013
57881,GT,60.5,NG,Electric Utility,2014
57881,GT,60.5,NG,Electric Utility,2014
57882,PV,1.7,SUN,Electric Utility,2012
57883,PV,19,SUN,IPP Non-CHP,2012
57884,GT,14.3,NG,Industrial Non-CHP,2011
57884,IC,8.4,NG,Industrial Non-CHP,2011
57884,IC,8.4,NG,Industrial Non-CHP,2011
57885,IC,1.6,LFG,Electric Utility,2011
57886,IC,1.8,DFO,Electric Utility,2011
57886,IC,1.8,DFO,Electric Utility,2011
57886,IC,1.8,DFO,Electric Utility,2011
57886,IC,1.8,DFO,Electric Utility,2011
57887,WT,27.3,WND,IPP Non-CHP,2012
57888,WT,59.4,WND,IPP Non-CHP,2012
57889,WT,40,WND,IPP Non-CHP,2012
57890,WT,57.6,WND,IPP Non-CHP,2012
57891,PV,20,SUN,Electric Utility,2013
57892,PV,20,SUN,Electric Utility,2013
57893,IC,1.1,LFG,Electric Utility,2012
57895,PV,1.1,SUN,Commercial Non-CHP,2009
57896,GT,4.8,LFG,IPP Non-CHP,2012
57896,GT,4.8,LFG,IPP Non-CHP,2012
57897,IC,1.6,LFG,IPP Non-CHP,2012
57897,IC,1.6,LFG,IPP Non-CHP,2012
57897,IC,1.6,LFG,IPP Non-CHP,2012
57897,IC,1.6,LFG,IPP Non-CHP,2012
57898,ST,96,MSW,IPP Non-CHP,2015
57899,IC,1.7,DFO,Electric Utility,2001
57899,IC,1.7,DFO,Electric Utility,1999
57899,IC,1.7,DFO,Electric Utility,1999
57899,IC,2,NG,Electric Utility,2004
57899,IC,2,NG,Electric Utility,2004
57899,IC,2,NG,Electric Utility,2006
57899,IC,2,NG,Electric Utility,2007
57899,IC,2,NG,Electric Utility,2007
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57900,PV,0.5,SUN,Electric Utility,2015
57901,CT,198,NG,IPP Non-CHP,2013
57901,CA,70.7,NG,IPP Non-CHP,2013
57901,CT,198,NG,IPP Non-CHP,2013
57901,CA,70.7,NG,IPP Non-CHP,2013
57902,IC,1.6,LFG,Electric Utility,2012
57902,IC,1.6,LFG,Electric Utility,2012
57903,IC,1.6,LFG,Electric Utility,2012
57904,PV,1.5,SUN,IPP Non-CHP,2012
57908,CT,11.9,NG,Commercial CHP,2004
57908,CT,11.9,NG,Commercial CHP,2004
57908,IC,1.9,DFO,Commercial CHP,2004
57908,CA,21.5,NG,Commercial CHP,2004
57909,ST,60,WDS,IPP Non-CHP,2013
57910,IC,2.3,DFO,Electric Utility,2011
57910,IC,2.3,DFO,Electric Utility,2011
57910,IC,2.3,DFO,Electric Utility,2011
57910,IC,2.3,DFO,Electric Utility,2011
57910,IC,2.3,DFO,Electric Utility,2011
57911,IC,1.6,LFG,IPP Non-CHP,2011
57912,PV,20,SUN,IPP Non-CHP,2012
57914,ST,2,LIG,Industrial CHP,1950
57914,ST,2,LIG,Industrial CHP,1950
57915,ST,3.5,SUB,Industrial CHP,1953
57915,ST,3.5,SUB,Industrial CHP,1953
57915,ST,4,SUB,Industrial CHP,1964
57915,ST,10,SUB,Industrial CHP,1972
57915,ST,10,SUB,Industrial CHP,1975
57915,ST,10,SUB,Industrial CHP,1975
57916,ST,8.9,NG,Industrial CHP,1948
57919,ST,2.5,NG,Industrial CHP,1950
57919,ST,10,WDS,Industrial CHP,1947
57919,ST,28,BIT,Industrial CHP,1957
57926,ST,1.2,NG,Commercial CHP,2003
57926,ST,0.8,NG,Commercial CHP,2003
57927,WT,188,WND,IPP Non-CHP,2014
57928,IC,1.6,DFO,Commercial CHP,1998
57928,ST,3.5,BIT,Commercial CHP,1998
57929,IC,2,DFO,Commercial Non-CHP,2006
57929,IC,1.5,DFO,Commercial Non-CHP,2006
57929,ST,1.3,NG,Commercial Non-CHP,2010
57930,PV,1.9,SUN,IPP Non-CHP,2011
57931,PV,2.7,SUN,IPP Non-CHP,2011
57932,ST,3,NG,Industrial CHP,1981
57933,PV,2,SUN,IPP Non-CHP,2012
57934,PV,2,SUN,IPP Non-CHP,2012
57935,WT,24.6,WND,Electric Utility,2013
57937,ST,5,SUB,Industrial Non-CHP,1987
57938,ST,20.8,WH,Industrial CHP,2011
57939,PV,1,SUN,IPP Non-CHP,2011
57939,PV,1,SUN,IPP Non-CHP,2011
57940,ST,7.5,BIT,Industrial CHP,1986
57941,PV,1.8,SUN,IPP Non-CHP,2012
57942,PV,1.2,SUN,IPP Non-CHP,2012
57943,GT,60.5,NG,Electric Utility,2013
57943,GT,60.5,NG,Electric Utility,2015
57943,GT,60.5,NG,Electric Utility,2015
57945,IC,1.6,LFG,Electric Utility,2011
57945,IC,1.6,LFG,Electric Utility,2011
57946,GT,13.8,NG,Electric Utility,2015
57946,GT,13.8,NG,Electric Utility,2015
57947,WT,50.4,WND,IPP Non-CHP,2011
57948,PV,10,SUN,IPP Non-CHP,2011
57949,ST,1.5,BIT,Industrial Non-CHP,1990
57949,ST,1,BIT,Industrial Non-CHP,1979
57950,ST,1.3,BIT,Industrial Non-CHP,1948
57951,PV,1,SUN,IPP Non-CHP,2011
57952,IC,1,NG,Industrial Non-CHP,2012
57952,IC,1,NG,Industrial Non-CHP,2012
57952,IC,1,NG,Industrial Non-CHP,2012
57953,CT,40,NG,Industrial CHP,2004
57953,CA,10,NG,Industrial CHP,2004
57953,ST,34.4,PC,Industrial CHP,2007
57956,WT,100.8,WND,IPP Non-CHP,2011
57959,PV,6.3,SUN,IPP Non-CHP,2014
57962,WT,102,WND,IPP Non-CHP,2012
57963,WT,10,WND,IPP Non-CHP,2012
57964,WT,109.5,WND,IPP Non-CHP,2012
57965,WT,10,WND,IPP Non-CHP,2012
57966,ST,13,NG,Commercial Non-CHP,1998
57967,ST,2,NG,Industrial CHP,1978
57968,WT,5,WND,IPP Non-CHP,2012
57969,ST,4.5,WDS,Industrial CHP,2007
57970,PV,3.5,SUN,Commercial Non-CHP,2011
57971,IC,2.1,OBG,Commercial Non-CHP,2002
57973,WT,161,WND,IPP Non-CHP,2012
57974,WT,150,WND,IPP Non-CHP,2012
57975,WT,108,WND,IPP Non-CHP,2012
57976,WT,80,WND,IPP Non-CHP,2012
57977,IC,3,NG,Electric Utility,2010
57977,IC,3,NG,Electric Utility,2010
57978,CT,185,NG,Electric Utility,2012
57978,CA,103.9,NG,Electric Utility,2012
57979,WT,65,WND,Electric Utility,2012
57980,WT,29,WND,Electric Utility,2012
57981,WT,150,WND,IPP Non-CHP,2012
57982,PV,0.5,SUN,IPP Non-CHP,2010
57982,PV,0.6,SUN,IPP Non-CHP,2010
57983,WT,211,WND,IPP Non-CHP,2014
57983,WT,165,WND,IPP Non-CHP,2015
57984,WT,100.8,WND,Electric Utility,2012
57985,PV,12,SUN,IPP Non-CHP,2012
57986,PV,10,SUN,IPP Non-CHP,2012
57987,WT,298.5,WND,IPP Non-CHP,2012
57988,IC,0.8,LFG,IPP Non-CHP,2012
57988,IC,0.8,LFG,IPP Non-CHP,2012
57988,IC,0.8,LFG,IPP Non-CHP,2004
57988,IC,0.8,LFG,IPP Non-CHP,2004
57988,IC,0.8,LFG,IPP Non-CHP,2004
57988,IC,0.8,LFG,IPP Non-CHP,2012
57989,PV,3.2,SUN,IPP Non-CHP,2012
57990,PV,2.5,SUN,IPP Non-CHP,2012
57991,WT,75,WND,IPP Non-CHP,2012
57992,PV,1.1,SUN,IPP Non-CHP,2012
57993,PV,40.3,SUN,IPP Non-CHP,2013
57993,PV,30.2,SUN,IPP Non-CHP,2013
57993,PV,20.2,SUN,IPP Non-CHP,2013
57993,PV,40.3,SUN,IPP Non-CHP,2013
57993,PV,40.3,SUN,IPP Non-CHP,2013
57993,PV,30.2,SUN,IPP Non-CHP,2013
57993,PV,25.2,SUN,IPP Non-CHP,2014
57993,PV,25.2,SUN,IPP Non-CHP,2014
57993,PV,20.2,SUN,IPP Non-CHP,2014
57993,PV,18.9,SUN,IPP Non-CHP,2014
57993,PV,22.7,SUN,IPP Non-CHP,2014
57994,PV,21,SUN,Commercial Non-CHP,2013
57995,WT,189,WND,IPP Non-CHP,2012
57996,BA,11,MWH,IPP Non-CHP,2012
57996,WT,24,WND,IPP Non-CHP,2012
57997,PV,17,SUN,Electric Utility,2013
57997,PV,18,SUN,Electric Utility,2013
57998,WT,139.4,WND,IPP Non-CHP,2012
57999,WT,30,WND,IPP Non-CHP,2012
58000,WT,99.8,WND,IPP Non-CHP,2012
58001,CT,232,NG,IPP Non-CHP,2014
58001,CT,232,NG,IPP Non-CHP,2014
58001,CT,232,NG,IPP Non-CHP,2015
58001,CT,232,NG,IPP Non-CHP,2015
58001,CA,339.2,NG,IPP Non-CHP,2014
58001,CA,339.2,NG,IPP Non-CHP,2015
58002,PV,20,SUN,IPP Non-CHP,2012
58003,PV,50,SUN,IPP Non-CHP,2012
58004,WT,99,WND,IPP Non-CHP,2012
58005,CT,232,NG,IPP Non-CHP,2014
58005,CT,232,NG,IPP Non-CHP,2014
58005,CA,339.2,NG,IPP Non-CHP,2014
58006,PV,0.8,SUN,IPP Non-CHP,2012
58006,PV,0.5,SUN,IPP Non-CHP,2012
58007,CT,6.8,LFG,IPP Non-CHP,2012
58007,CT,6.8,LFG,IPP Non-CHP,2012
58007,CT,6.8,LFG,IPP Non-CHP,2012
58007,CT,6.8,LFG,IPP Non-CHP,2012
58007,CA,10,LFG,IPP Non-CHP,2012
58008,WT,217,WND,IPP Non-CHP,2012
58009,PV,5.6,SUN,IPP Non-CHP,2012
58009,PV,5,SUN,IPP Non-CHP,2012
58010,PV,4.2,SUN,IPP Non-CHP,2012
58010,PV,0.4,SUN,IPP Non-CHP,2012
58011,PV,1.2,SUN,Commercial Non-CHP,2012
58012,PV,1,SUN,Commercial Non-CHP,2012
58013,PV,1.4,SUN,Commercial Non-CHP,2012
58014,PV,2.1,SUN,Commercial Non-CHP,2013
58015,PV,1,SUN,Commercial Non-CHP,2012
58016,PV,1.8,SUN,Commercial Non-CHP,2013
58017,PV,30,SUN,IPP Non-CHP,2012
58017,PV,30,SUN,IPP Non-CHP,2012
58017,PV,34,SUN,IPP Non-CHP,2012
58017,PV,30,SUN,IPP Non-CHP,2015
58017,PV,30,SUN,IPP Non-CHP,2015
58018,WT,104,WND,IPP Non-CHP,2012
58019,WT,40,WND,IPP Non-CHP,2012
58020,WT,81.6,WND,IPP Non-CHP,2012
58021,WT,92,WND,IPP Non-CHP,2012
58022,BT,11,GEO,IPP Non-CHP,2012
58022,BT,11,GEO,IPP Non-CHP,2012
58022,BT,11,GEO,IPP Non-CHP,2012
58023,ST,33,WDS,Industrial CHP,2009
58024,IC,1.6,LFG,Electric Utility,2011
58025,WT,1.7,WND,Commercial Non-CHP,2011
58025,WT,1.7,WND,Commercial Non-CHP,2011
58026,WT,20,WND,IPP Non-CHP,2011
58027,PV,10,SUN,IPP Non-CHP,2012
58028,PV,1.5,SUN,Commercial Non-CHP,2011
58029,PV,3.9,SUN,IPP Non-CHP,2011
58030,PV,5.5,SUN,IPP Non-CHP,2012
58032,PV,2.2,SUN,IPP Non-CHP,2012
58034,PV,1.5,SUN,IPP Non-CHP,2012
58036,PV,7.5,SUN,IPP Non-CHP,2011
58037,PV,3.3,SUN,IPP Non-CHP,2011
58038,WT,1.5,WND,IPP Non-CHP,2011
58039,PV,25,SUN,IPP Non-CHP,2012
58040,PV,2,SUN,Commercial Non-CHP,2011
58040,PV,0.8,SUN,Commercial Non-CHP,2011
58041,WT,235.2,WND,IPP Non-CHP,2012
58042,PV,9,SUN,IPP Non-CHP,2012
58043,IC,1,DFO,Industrial Non-CHP,1998
58043,IC,1,DFO,Industrial Non-CHP,2001
58043,IC,2,DFO,Industrial Non-CHP,2005
58043,IC,2,DFO,Industrial Non-CHP,2010
58043,ST,1,PUR,Industrial Non-CHP,1996
58044,WT,6,WND,IPP Non-CHP,2012
58045,WT,30,WND,IPP Non-CHP,2012
58046,IC,1,DFO,Industrial Non-CHP,1967
58046,IC,1.2,DFO,Industrial Non-CHP,1975
58046,IC,0.8,DFO,Industrial Non-CHP,1988
58047,IC,0.3,DFO,Commercial Non-CHP,2000
58047,IC,0.8,DFO,Commercial Non-CHP,1998
58048,WT,30,WND,IPP Non-CHP,2012
58049,PV,1.3,SUN,Commercial Non-CHP,2011
58051,IC,2,DFO,Industrial Non-CHP,1972
58051,IC,1.5,DFO,Industrial Non-CHP,1996
58051,IC,1.5,DFO,Industrial Non-CHP,1996
58052,ST,2,NG,Industrial CHP,2000
58052,ST,2,NG,Industrial CHP,1951
58053,IC,0.9,DFO,Industrial Non-CHP,1992
58053,IC,1.3,DFO,Industrial Non-CHP,2000
58053,IC,1.1,DFO,Industrial Non-CHP,1983
58054,ST,75,WDS,IPP Non-CHP,2013
58055,IC,0.7,OBG,Industrial Non-CHP,2012
58055,IC,0.7,OBG,Industrial Non-CHP,2012
58056,IC,0.5,OBG,Industrial Non-CHP,2007
58056,IC,0.5,OBG,Industrial Non-CHP,2007
58056,PV,2.5,SUN,Industrial Non-CHP,2015
58056,GT,5.2,NG,Industrial Non-CHP,2002
58056,GT,5.2,NG,Industrial Non-CHP,2002
58057,GT,1.4,OBG,Industrial Non-CHP,2012
58058,GT,6.7,NG,Industrial CHP,2002
58061,IC,0.8,LFG,IPP Non-CHP,2011
58061,IC,0.8,LFG,IPP Non-CHP,2010
58062,PV,23,SUN,IPP Non-CHP,2012
58063,ST,5.5,BIT,Industrial CHP,1996
58064,PV,1,SUN,Commercial Non-CHP,2012
58065,WT,1.5,WND,IPP Non-CHP,2011
58066,ST,8,NG,Industrial Non-CHP,1950
58066,ST,11.5,NG,Industrial Non-CHP,1950
58068,PV,10,SUN,IPP Non-CHP,2012
58069,ST,4.7,PC,Industrial CHP,1979
58070,PV,1.1,SUN,IPP Non-CHP,2012
58071,WT,1.6,WND,IPP Non-CHP,2011
58073,PV,2,SUN,IPP Non-CHP,2012
58074,PV,2,SUN,IPP Non-CHP,2012
58075,GT,38.9,NG,Industrial CHP,1996
58076,PV,1,SUN,IPP Non-CHP,2011
58076,PV,1,SUN,IPP Non-CHP,2011
58076,PV,1,SUN,IPP Non-CHP,2011
58078,WT,148.8,WND,IPP Non-CHP,2012
58079,CT,225,NG,IPP Non-CHP,2015
58079,CT,225,NG,IPP Non-CHP,2015
58079,CA,285,NG,IPP Non-CHP,2015
58080,WT,112.5,WND,IPP Non-CHP,2008
58081,ST,3,SUB,Industrial CHP,1947
58082,PV,3.5,SUN,Electric Utility,2012
58083,CT,19,NG,Industrial CHP,2002
58083,CA,2,NG,Industrial CHP,2002
58084,CT,16.1,NG,Industrial CHP,2008
58084,GT,16.1,NG,Industrial CHP,2008
58084,CA,4.1,NG,Industrial CHP,2008
58085,IC,0.5,DFO,Industrial Non-CHP,1999
58085,IC,1,DFO,Industrial Non-CHP,2000
58086,PV,0.5,SUN,IPP Non-CHP,2010
58086,PV,0.5,SUN,IPP Non-CHP,2010
58088,WT,94.4,WND,IPP Non-CHP,2013
58089,WT,1.6,WND,IPP Non-CHP,2011
58090,PV,1.3,SUN,Commercial Non-CHP,2013
58090,PV,3.4,SUN,Commercial Non-CHP,2013
58091,PV,5,SUN,IPP Non-CHP,2012
58093,PV,1,SUN,IPP Non-CHP,2010
58094,PV,2.1,SUN,IPP Non-CHP,2011
58095,PV,1.5,SUN,IPP Non-CHP,2012
58096,PV,1.8,SUN,Commercial Non-CHP,2011
58097,PV,3.5,SUN,IPP Non-CHP,2014
58100,GT,4.5,NG,Industrial Non-CHP,2002
58101,WT,1.6,WND,IPP Non-CHP,2012
58101,WT,1.6,WND,IPP Non-CHP,2012
58102,WT,1.5,WND,IPP Non-CHP,2012
58102,WT,1.5,WND,IPP Non-CHP,2012
58103,WT,28,WND,IPP Non-CHP,2012
58104,WT,1,WND,Industrial Non-CHP,2012
58105,WT,1,WND,Commercial Non-CHP,2012
58106,WT,119.7,WND,IPP Non-CHP,2012
58108,ST,78.8,BLQ,Industrial CHP,2008
58109,ST,18.5,BLQ,Industrial CHP,2007
58109,ST,18.8,BLQ,Industrial CHP,2007
58110,FC,3.1,NG,IPP Non-CHP,2012
58111,WT,81,WND,IPP Non-CHP,2012
58112,WT,1,WND,IPP Non-CHP,2012
58113,WT,1,WND,IPP Non-CHP,2012
58113,WT,1,WND,IPP Non-CHP,2012
58114,WT,1.6,WND,IPP Non-CHP,2012
58114,WT,1.6,WND,IPP Non-CHP,2012
58116,IC,3,NG,Industrial Non-CHP,2009
58117,IC,1.4,NG,Electric Utility,2006
58117,IC,0.8,NG,Electric Utility,1992
58117,IC,0.8,NG,Electric Utility,1992
58117,IC,1.4,NG,Electric Utility,2006
58117,IC,3.4,NG,Electric Utility,2003
58118,PV,1.5,SUN,IPP Non-CHP,2012
58119,PV,3,SUN,IPP Non-CHP,2010
58121,WT,49.6,WND,Electric Utility,2014
58121,WT,62.4,WND,Electric Utility,2014
58122,GT,48.5,NG,IPP Non-CHP,2013
58123,PV,2,SUN,IPP Non-CHP,2012
58124,ST,57.5,WDS,Electric Utility,2013
58125,GT,27,DFO,Electric Utility,2013
58126,WT,200,WND,IPP Non-CHP,2012
58127,WT,200,WND,IPP Non-CHP,2012
58128,FC,0.2,LFG,IPP Non-CHP,2012
58128,FC,0.2,LFG,IPP Non-CHP,2012
58128,FC,0.2,LFG,IPP Non-CHP,2012
58128,FC,0.2,LFG,IPP Non-CHP,2012
58128,FC,0.2,LFG,IPP Non-CHP,2012
58129,IC,1.1,OBG,Industrial Non-CHP,2011
58130,IC,1.6,OBG,IPP Non-CHP,2012
58130,IC,1.6,OBG,IPP Non-CHP,2012
58131,PV,4.4,SUN,IPP Non-CHP,2012
58132,FC,0.2,OBG,IPP Non-CHP,2012
58132,FC,0.2,OBG,IPP Non-CHP,2012
58132,FC,0.2,OBG,IPP Non-CHP,2012
58132,FC,0.2,OBG,IPP Non-CHP,2012
58132,FC,0.2,OBG,IPP Non-CHP,2012
58134,PV,2,SUN,Commercial Non-CHP,2012
58135,PV,12.4,SUN,IPP Non-CHP,2012
58136,GT,5,NG,Industrial CHP,2002
